hour_start_ct,LZ_HOUSTON,LZ_NORTH,LZ_SOUTH,LZ_WEST
2023-08-22T13:00:00-05:00,82.69,86.85,38.11,77.09
2023-08-22T14:00:00-05:00,116.7,114.38,45.15,95.92
2023-08-22T15:00:00-05:00,142.75,142.36,56.41,110.77
2023-08-22T16:00:00-05:00,145.36,149.43,58.19,112.68
2023-08-22T17:00:00-05:00,128.54,140.58,56.78,102.56
2023-08-22T18:00:00-05:00,101.71,122.79,58.07,91.57
2023-08-22T19:00:00-05:00,141.01,157.66,94.87,149.26
2023-08-22T20:00:00-05:00,107.15,115.02,89.21,117.72
2023-08-22T21:00:00-05:00,52.57,53.82,48.17,60.16
2023-08-22T22:00:00-05:00,39.14,39.08,37.8,46.59
2023-08-22T23:00:00-05:00,31.06,30.4,31.52,39.58
2023-08-23T00:00:00-05:00,29.26,28.81,28.3,34.77
2023-08-23T01:00:00-05:00,27.16,26.71,25.62,32.64
2023-08-23T02:00:00-05:00,24.49,23.63,24.29,32.71
2023-08-23T03:00:00-05:00,24.05,23.26,23.91,31.26
2023-08-23T04:00:00-05:00,24.76,23.97,24.95,31.57
2023-08-23T05:00:00-05:00,26.93,26.12,27.25,34.07
2023-08-23T06:00:00-05:00,33.47,32.65,34.05,40.84
2023-08-23T07:00:00-05:00,31.67,31.13,32.03,36.28
2023-08-23T08:00:00-05:00,29.55,29.54,29.67,30.04
2023-08-23T09:00:00-05:00,30.05,30.07,30.12,30.11
2023-08-23T10:00:00-05:00,41.58,41.67,41.15,41.37
2023-08-23T11:00:00-05:00,40.39,41.55,39.94,40.41
2023-08-23T12:00:00-05:00,53.47,59.31,53.17,53.38
2023-08-23T13:00:00-05:00,89.79,92.82,83.69,80.74
2023-08-23T14:00:00-05:00,143.16,144.16,134.73,123.52
2023-08-23T15:00:00-05:00,235.78,233.07,215.81,198.99
2023-08-23T16:00:00-05:00,293.45,294.31,274.36,248.5
2023-08-23T17:00:00-05:00,356.87,361.6,339.37,315.74
2023-08-23T18:00:00-05:00,732.49,749.59,707.88,711.11
2023-08-23T19:00:00-05:00,1182.2,1196.87,1154.57,1189.85
2023-08-23T20:00:00-05:00,769.14,773.87,761.25,779.73
2023-08-23T21:00:00-05:00,126.0,126.16,126.99,135.8
2023-08-23T22:00:00-05:00,49.0,47.91,50.51,59.64
2023-08-23T23:00:00-05:00,41.04,39.75,42.23,51.53
2023-08-24T00:00:00-05:00,31.86,30.61,32.9,42.02
2023-08-24T01:00:00-05:00,28.1,26.98,29.03,37.83
2023-08-24T02:00:00-05:00,24.75,23.64,25.68,34.63
2023-08-24T03:00:00-05:00,24.11,22.96,25.07,34.18
2023-08-24T04:00:00-05:00,25.07,23.98,25.98,34.86
2023-08-24T05:00:00-05:00,27.26,26.01,28.31,38.62
2023-08-24T06:00:00-05:00,25.6,24.26,26.7,37.27
2023-08-24T07:00:00-05:00,26.45,25.38,27.35,35.78
2023-08-24T08:00:00-05:00,24.72,24.51,24.89,26.26
2023-08-24T09:00:00-05:00,27.11,27.01,27.13,27.23
2023-08-24T10:00:00-05:00,30.78,31.02,31.0,30.81
2023-08-24T11:00:00-05:00,46.19,49.5,46.37,46.47
2023-08-24T12:00:00-05:00,79.34,88.26,80.59,80.48
2023-08-24T13:00:00-05:00,228.88,227.71,222.81,214.27
2023-08-24T14:00:00-05:00,673.96,645.43,650.0,628.13
2023-08-24T15:00:00-05:00,1168.65,1138.89,1136.43,1109.74
2023-08-24T16:00:00-05:00,2431.67,2403.41,2408.31,2370.46
2023-08-24T17:00:00-05:00,3000.84,2983.53,2985.1,2948.87
2023-08-24T18:00:00-05:00,3265.81,3276.51,3247.77,3251.82
2023-08-24T19:00:00-05:00,3896.22,3917.57,3869.46,3910.75
2023-08-24T20:00:00-05:00,3533.48,3540.37,3522.88,3550.39
2023-08-24T21:00:00-05:00,443.55,443.01,444.26,456.32
2023-08-24T22:00:00-05:00,46.75,45.58,48.86,56.51
2023-08-24T23:00:00-05:00,34.28,33.05,35.31,44.06
2023-08-25T00:00:00-05:00,30.21,29.24,31.08,37.76
2023-08-25T01:00:00-05:00,27.32,26.32,28.26,35.1
2023-08-25T02:00:00-05:00,24.38,23.36,25.06,32.06
2023-08-25T03:00:00-05:00,23.89,22.96,24.3,31.31
2023-08-25T04:00:00-05:00,25.52,24.66,25.73,32.57
2023-08-25T05:00:00-05:00,27.25,26.24,27.23,35.58
2023-08-25T06:00:00-05:00,27.29,26.14,28.2,36.4
2023-08-25T07:00:00-05:00,27.55,26.8,28.1,33.7
2023-08-25T08:00:00-05:00,25.82,25.72,25.91,26.53
2023-08-25T09:00:00-05:00,27.74,27.71,27.75,27.88
2023-08-25T10:00:00-05:00,33.76,34.34,34.27,33.98
2023-08-25T11:00:00-05:00,56.61,60.76,57.55,57.04
2023-08-25T12:00:00-05:00,105.92,112.99,112.27,102.58
2023-08-25T13:00:00-05:00,637.58,643.09,626.7,630.81
2023-08-25T14:00:00-05:00,1515.27,1495.2,1479.24,1479.57
2023-08-25T15:00:00-05:00,3017.71,3004.13,2960.16,2971.32
2023-08-25T16:00:00-05:00,3749.3,3730.45,3702.67,3701.41
2023-08-25T17:00:00-05:00,4051.97,4055.77,4000.0,4025.72
2023-08-25T18:00:00-05:00,4040.06,4061.97,4000.01,4043.62
2023-08-25T19:00:00-05:00,4187.92,4213.39,4138.02,4214.18
2023-08-25T20:00:00-05:00,3638.6,3645.14,3627.69,3660.15
2023-08-25T21:00:00-05:00,559.66,559.92,559.38,572.51
2023-08-25T22:00:00-05:00,72.3,71.18,73.44,82.93
2023-08-25T23:00:00-05:00,39.86,38.73,40.98,49.29
2023-08-26T00:00:00-05:00,31.89,31.11,32.56,38.92
2023-08-26T01:00:00-05:00,29.84,29.14,30.45,36.69
2023-08-26T02:00:00-05:00,26.75,26.13,27.33,33.32
2023-08-26T03:00:00-05:00,24.7,24.0,25.33,32.19
2023-08-26T04:00:00-05:00,26.63,26.0,27.18,33.36
2023-08-26T05:00:00-05:00,26.8,26.0,27.54,35.07
2023-08-26T06:00:00-05:00,24.13,23.17,24.95,32.49
2023-08-26T07:00:00-05:00,23.73,22.98,24.37,30.11
2023-08-26T08:00:00-05:00,23.28,23.15,23.4,24.26
2023-08-26T09:00:00-05:00,25.73,25.73,25.74,25.78
2023-08-26T10:00:00-05:00,29.24,29.4,29.35,29.37
2023-08-26T11:00:00-05:00,41.49,45.38,42.49,42.56
2023-08-26T12:00:00-05:00,89.26,95.77,90.23,91.23
2023-08-26T13:00:00-05:00,229.08,237.81,227.8,230.27
2023-08-26T14:00:00-05:00,810.59,815.81,802.42,807.53
2023-08-26T15:00:00-05:00,2109.79,2110.2,2092.65,2099.27
2023-08-26T16:00:00-05:00,3003.01,3011.16,2985.63,2996.5
2023-08-26T17:00:00-05:00,3084.11,3097.04,3064.24,3082.81
2023-08-26T18:00:00-05:00,3177.03,3195.21,3155.34,3185.53
2023-08-26T19:00:00-05:00,3160.35,3176.22,3150.1,3177.38
2023-08-26T20:00:00-05:00,1000.1,1003.06,998.98,1013.87
2023-08-26T21:00:00-05:00,106.35,99.75,107.36,119.94
2023-08-26T22:00:00-05:00,50.31,48.59,51.7,63.63
2023-08-26T23:00:00-05:00,31.8,30.17,33.15,44.41
2023-08-27T00:00:00-05:00,32.32,30.14,34.24,50.54
2023-08-27T01:00:00-05:00,27.86,26.05,29.45,43.26
2023-08-27T02:00:00-05:00,23.38,21.64,24.9,38.34
2023-08-27T03:00:00-05:00,22.16,20.45,23.65,36.98
2023-08-27T04:00:00-05:00,22.36,20.84,23.58,35.96
2023-08-27T05:00:00-05:00,22.32,20.83,23.04,35.82
2023-08-27T06:00:00-05:00,19.46,17.98,20.69,31.55
2023-08-27T07:00:00-05:00,18.15,17.02,19.02,27.64
2023-08-27T08:00:00-05:00,17.25,17.01,17.45,18.98
2023-08-27T09:00:00-05:00,19.21,19.25,19.27,19.3
2023-08-27T10:00:00-05:00,25.2,25.0,25.22,25.08
2023-08-27T11:00:00-05:00,32.9,30.52,33.26,31.25
2023-08-27T12:00:00-05:00,60.31,60.83,60.32,60.27
2023-08-27T13:00:00-05:00,187.62,177.07,189.14,177.42
2023-08-27T14:00:00-05:00,507.05,470.11,510.01,473.16
2023-08-27T15:00:00-05:00,1105.76,1062.26,1097.13,1062.85
2023-08-27T16:00:00-05:00,2027.09,1991.44,2021.02,1990.94
2023-08-27T17:00:00-05:00,2449.69,2424.35,2443.76,2422.64
2023-08-27T18:00:00-05:00,2501.2,2496.28,2504.16,2495.2
2023-08-27T19:00:00-05:00,2630.95,2631.13,2624.41,2635.24
2023-08-27T20:00:00-05:00,920.1,920.88,920.73,931.22
2023-08-27T21:00:00-05:00,103.93,100.0,105.03,115.99
2023-08-27T22:00:00-05:00,48.86,47.49,50.29,61.12
2023-08-27T23:00:00-05:00,32.01,30.65,33.26,44.5
2023-08-28T00:00:00-05:00,27.64,24.15,29.8,56.03
2023-08-28T01:00:00-05:00,25.55,23.58,26.47,43.52
2023-08-28T02:00:00-05:00,23.55,21.94,23.6,39.28
2023-08-28T03:00:00-05:00,23.37,21.99,22.99,36.72
2023-08-28T04:00:00-05:00,24.59,23.32,23.96,37.71
2023-08-28T05:00:00-05:00,26.85,25.44,26.29,40.53
2023-08-28T06:00:00-05:00,27.7,26.36,28.1,40.74
2023-08-28T07:00:00-05:00,27.98,27.1,28.04,36.64
2023-08-28T08:00:00-05:00,25.11,24.94,25.27,26.47
2023-08-28T09:00:00-05:00,26.69,26.64,26.63,26.69
2023-08-28T10:00:00-05:00,29.45,29.11,29.04,29.22
2023-08-28T11:00:00-05:00,43.1,41.14,41.93,41.13
2023-08-28T12:00:00-05:00,63.1,55.62,59.47,55.47
2023-08-28T13:00:00-05:00,132.02,119.1,142.65,122.86
2023-08-28T14:00:00-05:00,269.47,250.0,287.56,255.01
2023-08-28T15:00:00-05:00,380.89,352.56,409.81,360.55
2023-08-28T16:00:00-05:00,601.11,570.84,625.18,577.32
2023-08-28T17:00:00-05:00,715.6,691.87,739.74,697.77
2023-08-28T18:00:00-05:00,929.68,915.55,942.21,919.07
2023-08-28T19:00:00-05:00,485.45,483.25,483.43,488.79
2023-08-28T20:00:00-05:00,301.46,300.3,303.89,312.2
2023-08-28T21:00:00-05:00,56.21,53.57,58.2,73.07
2023-08-28T22:00:00-05:00,36.56,34.15,38.88,56.93
2023-08-28T23:00:00-05:00,28.1,25.67,30.32,48.34
2023-08-29T00:00:00-05:00,28.6,25.72,31.02,50.63
2023-08-29T01:00:00-05:00,26.56,24.24,28.59,45.73
2023-08-29T02:00:00-05:00,24.87,22.83,26.45,41.29
2023-08-29T03:00:00-05:00,23.88,22.27,24.68,37.59
2023-08-29T04:00:00-05:00,23.98,22.37,25.43,37.92
2023-08-29T05:00:00-05:00,25.85,24.11,27.4,41.14
2023-08-29T06:00:00-05:00,27.58,25.62,29.27,43.19
2023-08-29T07:00:00-05:00,26.45,24.94,27.83,39.58
2023-08-29T08:00:00-05:00,25.42,25.13,25.57,27.43
2023-08-29T09:00:00-05:00,27.21,26.81,26.68,26.87
2023-08-29T10:00:00-05:00,28.39,28.16,28.11,28.34
2023-08-29T11:00:00-05:00,30.91,27.89,29.49,28.78
2023-08-29T12:00:00-05:00,32.55,30.9,32.54,31.06
2023-08-29T13:00:00-05:00,47.77,43.79,50.64,44.63
2023-08-29T14:00:00-05:00,74.07,64.82,88.67,68.34
2023-08-29T15:00:00-05:00,103.84,98.25,118.44,100.64
2023-08-29T16:00:00-05:00,99.95,91.28,119.28,94.97
2023-08-29T17:00:00-05:00,133.69,127.75,149.37,130.27
2023-08-29T18:00:00-05:00,219.15,219.53,224.56,220.6
2023-08-29T19:00:00-05:00,448.79,450.68,449.86,453.83
2023-08-29T20:00:00-05:00,189.17,188.48,192.19,199.8
2023-08-29T21:00:00-05:00,69.89,67.57,72.63,82.85
2023-08-29T22:00:00-05:00,41.42,39.6,43.2,56.77
2023-08-29T23:00:00-05:00,32.18,30.22,33.95,48.78
2023-08-30T00:00:00-05:00,35.0,31.98,37.53,58.25
2023-08-30T01:00:00-05:00,31.85,28.95,33.95,54.7
2023-08-30T02:00:00-05:00,27.64,24.9,28.83,50.0
2023-08-30T03:00:00-05:00,26.02,23.41,26.8,47.44
2023-08-30T04:00:00-05:00,26.16,23.56,26.69,47.6
2023-08-30T05:00:00-05:00,28.04,25.4,28.17,49.46
2023-08-30T06:00:00-05:00,29.39,26.83,31.15,50.0
2023-08-30T07:00:00-05:00,28.07,26.01,28.59,45.04
2023-08-30T08:00:00-05:00,25.78,25.49,25.97,28.14
2023-08-30T09:00:00-05:00,26.9,26.97,27.04,27.05
2023-08-30T10:00:00-05:00,30.88,30.87,30.91,31.01
2023-08-30T11:00:00-05:00,30.05,30.18,30.15,30.39
2023-08-30T12:00:00-05:00,44.61,44.52,45.41,44.79
2023-08-30T13:00:00-05:00,107.42,108.45,110.41,107.71
2023-08-30T14:00:00-05:00,225.0,214.91,237.24,218.91
2023-08-30T15:00:00-05:00,399.91,386.01,410.06,391.08
2023-08-30T16:00:00-05:00,466.49,439.44,474.35,445.54
2023-08-30T17:00:00-05:00,609.76,594.09,625.12,599.6
2023-08-30T18:00:00-05:00,1757.64,1758.07,1765.01,1759.68
2023-08-30T19:00:00-05:00,2572.37,2574.68,2572.9,2579.44
2023-08-30T20:00:00-05:00,828.81,827.43,830.42,847.43
2023-08-30T21:00:00-05:00,119.08,108.7,123.28,155.7
2023-08-30T22:00:00-05:00,43.87,37.98,49.51,86.86
2023-08-30T23:00:00-05:00,36.99,32.67,40.76,68.71
2023-08-31T00:00:00-05:00,27.4,24.27,30.0,51.18
2023-08-31T01:00:00-05:00,24.62,21.73,26.98,46.73
2023-08-31T02:00:00-05:00,23.12,20.46,25.19,43.66
2023-08-31T03:00:00-05:00,22.06,19.6,23.95,40.95
2023-08-31T04:00:00-05:00,22.33,19.95,24.15,41.03
2023-08-31T05:00:00-05:00,24.09,21.98,24.86,40.72
2023-08-31T06:00:00-05:00,26.26,23.87,27.89,44.23
2023-08-31T07:00:00-05:00,25.16,23.33,26.16,38.81
2023-08-31T08:00:00-05:00,22.63,22.23,22.91,25.24
2023-08-31T09:00:00-05:00,23.98,23.88,23.95,23.96
2023-08-31T10:00:00-05:00,25.77,25.64,25.71,25.77
2023-08-31T11:00:00-05:00,31.14,29.99,31.26,30.53
2023-08-31T12:00:00-05:00,45.07,40.87,48.02,42.32
2023-08-31T13:00:00-05:00,75.24,64.08,86.77,67.82
2023-08-31T14:00:00-05:00,139.43,125.79,156.79,130.82
2023-08-31T15:00:00-05:00,227.36,218.96,243.82,222.36
2023-08-31T16:00:00-05:00,341.75,336.13,357.54,338.56
2023-08-31T17:00:00-05:00,333.48,329.32,343.99,331.85
2023-08-31T18:00:00-05:00,493.47,500.83,477.03,503.01
2023-08-31T19:00:00-05:00,549.41,561.84,491.3,576.26
2023-08-31T20:00:00-05:00,168.04,168.44,144.88,211.25
2023-08-31T21:00:00-05:00,40.41,36.08,38.32,78.92
2023-08-31T22:00:00-05:00,26.76,23.01,28.65,56.2
2023-08-31T23:00:00-05:00,23.75,20.77,25.45,46.76
2023-09-01T00:00:00-05:00,20.14,17.27,22.41,38.34
2023-09-01T01:00:00-05:00,17.55,14.93,19.61,34.28
2023-09-01T02:00:00-05:00,16.74,14.19,18.7,33.42
2023-09-01T03:00:00-05:00,16.72,14.11,18.75,34.25
2023-09-01T04:00:00-05:00,17.66,15.16,19.61,34.64
2023-09-01T05:00:00-05:00,19.29,16.92,21.08,36.39
2023-09-01T06:00:00-05:00,21.32,18.91,23.28,38.84
2023-09-01T07:00:00-05:00,21.31,19.73,22.7,34.15
2023-09-01T08:00:00-05:00,19.35,19.25,19.38,19.46
2023-09-01T09:00:00-05:00,21.3,20.98,21.48,20.8
2023-09-01T10:00:00-05:00,26.88,26.15,27.41,25.62
2023-09-01T11:00:00-05:00,36.67,35.31,38.31,34.93
2023-09-01T12:00:00-05:00,52.4,49.45,56.76,49.78
2023-09-01T13:00:00-05:00,88.97,86.16,95.32,87.51
2023-09-01T14:00:00-05:00,133.13,128.69,142.63,130.5
2023-09-01T15:00:00-05:00,215.55,216.22,218.46,216.55
2023-09-01T16:00:00-05:00,261.35,261.86,264.45,262.42
2023-09-01T17:00:00-05:00,215.84,217.37,206.41,217.53
2023-09-01T18:00:00-05:00,261.87,269.12,242.25,270.81
2023-09-01T19:00:00-05:00,376.24,385.2,331.78,397.95
2023-09-01T20:00:00-05:00,97.91,96.03,90.75,126.51
2023-09-01T21:00:00-05:00,32.92,29.05,35.76,57.26
2023-09-01T22:00:00-05:00,26.39,22.81,29.22,49.79
2023-09-01T23:00:00-05:00,22.65,19.5,25.14,43.07
2023-09-02T00:00:00-05:00,18.84,16.4,20.76,35.05
2023-09-02T01:00:00-05:00,17.66,15.15,19.62,34.41
2023-09-02T02:00:00-05:00,16.44,13.98,18.36,32.64
2023-09-02T03:00:00-05:00,15.79,13.26,17.78,33.12
2023-09-02T04:00:00-05:00,16.35,13.95,18.27,33.36
2023-09-02T05:00:00-05:00,16.95,14.84,18.66,32.43
2023-09-02T06:00:00-05:00,17.53,15.61,19.12,31.72
2023-09-02T07:00:00-05:00,18.21,16.94,19.27,28.5
2023-09-02T08:00:00-05:00,17.91,17.8,18.01,18.71
2023-09-02T09:00:00-05:00,19.22,19.21,19.22,19.24
2023-09-02T10:00:00-05:00,23.42,22.75,23.63,23.02
2023-09-02T11:00:00-05:00,33.41,33.12,34.24,33.26
2023-09-02T12:00:00-05:00,43.09,39.92,45.0,41.16
2023-09-02T13:00:00-05:00,59.31,57.41,61.92,58.23
2023-09-02T14:00:00-05:00,82.12,81.38,84.99,81.93
2023-09-02T15:00:00-05:00,136.35,136.31,138.21,136.67
2023-09-02T16:00:00-05:00,204.96,205.04,207.97,205.5
2023-09-02T17:00:00-05:00,181.85,183.92,182.15,183.85
2023-09-02T18:00:00-05:00,248.89,252.24,241.4,254.66
2023-09-02T19:00:00-05:00,322.95,327.58,303.59,337.62
2023-09-02T20:00:00-05:00,79.11,76.0,76.03,113.82
2023-09-02T21:00:00-05:00,39.0,34.38,43.04,70.84
2023-09-02T22:00:00-05:00,25.49,21.74,28.49,50.67
2023-09-02T23:00:00-05:00,21.21,17.75,23.93,43.8
2023-09-03T00:00:00-05:00,19.57,17.12,21.44,34.03
2023-09-03T01:00:00-05:00,17.32,15.04,19.1,31.45
2023-09-03T02:00:00-05:00,16.53,14.36,18.18,29.8
2023-09-03T03:00:00-05:00,15.98,13.81,17.67,30.2
2023-09-03T04:00:00-05:00,16.38,14.5,17.89,30.06
2023-09-03T05:00:00-05:00,16.58,15.26,17.73,26.97
2023-09-03T06:00:00-05:00,16.07,15.0,16.94,23.83
2023-09-03T07:00:00-05:00,16.68,16.12,17.14,20.96
2023-09-03T08:00:00-05:00,16.87,16.84,16.9,17.07
2023-09-03T09:00:00-05:00,18.37,18.37,18.37,18.37
2023-09-03T10:00:00-05:00,20.76,19.57,20.82,19.97
2023-09-03T11:00:00-05:00,27.43,24.17,27.61,25.22
2023-09-03T12:00:00-05:00,35.52,26.62,39.13,29.67
2023-09-03T13:00:00-05:00,55.81,41.12,58.33,45.93
2023-09-03T14:00:00-05:00,60.34,55.38,65.13,56.91
2023-09-03T15:00:00-05:00,88.7,83.21,93.94,84.96
2023-09-03T16:00:00-05:00,110.35,106.88,116.2,108.42
2023-09-03T17:00:00-05:00,85.47,81.08,91.56,83.2
2023-09-03T18:00:00-05:00,128.45,127.72,120.67,130.56
2023-09-03T19:00:00-05:00,178.65,187.25,142.11,193.41
2023-09-03T20:00:00-05:00,55.12,54.7,49.06,70.05
2023-09-03T21:00:00-05:00,29.4,27.52,29.5,41.95
2023-09-03T22:00:00-05:00,21.37,19.63,22.4,31.39
2023-09-03T23:00:00-05:00,18.21,16.92,18.99,24.86
2023-09-04T00:00:00-05:00,15.96,15.44,16.76,20.89
2023-09-04T01:00:00-05:00,15.24,14.1,16.12,19.95
2023-09-04T02:00:00-05:00,13.92,12.86,14.72,16.41
2023-09-04T03:00:00-05:00,11.49,10.55,12.22,13.99
2023-09-04T04:00:00-05:00,12.51,11.6,13.17,14.43
2023-09-04T05:00:00-05:00,13.34,12.48,13.93,15.29
2023-09-04T06:00:00-05:00,13.92,13.05,14.52,16.66
2023-09-04T07:00:00-05:00,13.94,13.19,14.48,17.11
2023-09-04T08:00:00-05:00,13.47,12.96,13.74,10.75
2023-09-04T09:00:00-05:00,14.07,13.08,14.67,5.29
2023-09-04T10:00:00-05:00,15.69,14.28,17.04,4.8
2023-09-04T11:00:00-05:00,18.99,17.09,21.89,6.16
2023-09-04T12:00:00-05:00,20.97,17.84,28.89,10.64
2023-09-04T13:00:00-05:00,28.52,21.48,34.41,16.3
2023-09-04T14:00:00-05:00,31.21,26.59,35.33,17.01
2023-09-04T15:00:00-05:00,34.15,32.37,43.36,17.75
2023-09-04T16:00:00-05:00,40.91,36.95,39.58,21.25
2023-09-04T17:00:00-05:00,38.2,38.83,35.97,25.52
2023-09-04T18:00:00-05:00,49.46,58.14,37.29,48.37
2023-09-04T19:00:00-05:00,77.09,83.11,50.06,89.66
2023-09-04T20:00:00-05:00,38.4,39.11,26.46,49.84
2023-09-04T21:00:00-05:00,25.29,25.07,20.58,32.46
2023-09-04T22:00:00-05:00,18.65,19.7,17.8,22.57
2023-09-04T23:00:00-05:00,16.94,18.14,15.96,20.2
2023-09-05T00:00:00-05:00,14.13,13.13,14.22,14.24
2023-09-05T01:00:00-05:00,13.24,12.24,12.93,14.83
2023-09-05T02:00:00-05:00,10.51,9.5,10.47,12.23
2023-09-05T03:00:00-05:00,8.66,7.75,8.68,11.28
2023-09-05T04:00:00-05:00,11.48,10.77,11.36,13.34
2023-09-05T05:00:00-05:00,13.77,13.11,13.57,16.74
2023-09-05T06:00:00-05:00,15.43,14.98,13.38,19.13
2023-09-05T07:00:00-05:00,15.79,15.38,14.45,18.97
2023-09-05T08:00:00-05:00,15.13,15.05,13.93,15.2
2023-09-05T09:00:00-05:00,15.14,15.17,13.56,10.26
2023-09-05T10:00:00-05:00,17.65,16.2,18.77,9.68
2023-09-05T11:00:00-05:00,24.7,22.68,23.51,14.36
2023-09-05T12:00:00-05:00,29.75,28.48,26.2,20.19
2023-09-05T13:00:00-05:00,34.02,34.13,28.21,30.73
2023-09-05T14:00:00-05:00,41.73,41.21,35.65,38.79
2023-09-05T15:00:00-05:00,70.32,69.92,50.52,67.22
2023-09-05T16:00:00-05:00,84.99,82.61,55.22,79.67
2023-09-05T17:00:00-05:00,89.42,95.16,69.42,94.7
2023-09-05T18:00:00-05:00,106.13,120.04,67.0,121.64
2023-09-05T19:00:00-05:00,129.32,142.69,72.76,149.46
2023-09-05T20:00:00-05:00,37.01,39.43,22.7,47.93
2023-09-05T21:00:00-05:00,30.22,29.98,28.49,35.72
2023-09-05T22:00:00-05:00,22.18,21.52,22.08,27.34
2023-09-05T23:00:00-05:00,21.87,21.26,21.68,25.84
2023-09-06T00:00:00-05:00,22.38,21.52,22.19,27.88
2023-09-06T01:00:00-05:00,21.38,20.61,21.25,27.05
2023-09-06T02:00:00-05:00,20.24,19.51,20.45,24.94
2023-09-06T03:00:00-05:00,20.13,19.51,20.49,24.71
2023-09-06T04:00:00-05:00,21.46,20.9,21.81,26.31
2023-09-06T05:00:00-05:00,23.32,22.79,23.69,27.25
2023-09-06T06:00:00-05:00,24.06,23.57,24.45,27.93
2023-09-06T07:00:00-05:00,22.52,22.06,22.92,26.15
2023-09-06T08:00:00-05:00,22.07,22.03,22.16,22.27
2023-09-06T09:00:00-05:00,21.47,21.49,21.52,21.51
2023-09-06T10:00:00-05:00,25.76,25.64,25.9,25.73
2023-09-06T11:00:00-05:00,34.42,36.35,35.16,35.07
2023-09-06T12:00:00-05:00,60.77,64.62,62.04,62.42
2023-09-06T13:00:00-05:00,106.59,112.6,108.31,109.31
2023-09-06T14:00:00-05:00,204.52,207.16,202.52,203.87
2023-09-06T15:00:00-05:00,312.13,318.23,307.48,315.81
2023-09-06T16:00:00-05:00,472.0,476.51,448.0,471.22
2023-09-06T17:00:00-05:00,424.98,430.33,337.07,428.25
2023-09-06T18:00:00-05:00,661.86,691.27,472.08,695.67
2023-09-06T19:00:00-05:00,1271.22,1309.69,1040.9,1322.24
2023-09-06T20:00:00-05:00,257.72,269.99,193.68,287.7
2023-09-06T21:00:00-05:00,38.04,37.28,38.69,50.57
2023-09-06T22:00:00-05:00,30.0,28.46,30.84,40.03
2023-09-06T23:00:00-05:00,25.13,23.74,26.03,33.94
2023-09-07T00:00:00-05:00,22.57,21.45,23.31,28.43
2023-09-07T01:00:00-05:00,21.08,20.13,21.74,26.12
2023-09-07T02:00:00-05:00,18.86,18.07,19.42,23.21
2023-09-07T03:00:00-05:00,18.09,17.47,18.52,21.69
2023-09-07T04:00:00-05:00,18.74,18.23,19.11,22.22
2023-09-07T05:00:00-05:00,20.3,19.86,20.63,23.4
2023-09-07T06:00:00-05:00,21.64,21.15,22.0,24.88
2023-09-07T07:00:00-05:00,20.96,20.57,21.26,23.89
2023-09-07T08:00:00-05:00,18.74,18.66,18.82,19.01
2023-09-07T09:00:00-05:00,20.84,20.65,20.97,20.55
2023-09-07T10:00:00-05:00,23.8,23.07,24.54,22.78
2023-09-07T11:00:00-05:00,31.23,29.79,34.91,28.96
2023-09-07T12:00:00-05:00,52.58,54.65,60.43,50.59
2023-09-07T13:00:00-05:00,107.35,112.84,122.22,108.17
2023-09-07T14:00:00-05:00,260.06,261.71,267.58,256.45
2023-09-07T15:00:00-05:00,611.24,616.63,610.98,608.26
2023-09-07T16:00:00-05:00,937.25,954.93,926.79,946.87
2023-09-07T17:00:00-05:00,1043.66,1065.07,983.17,1057.08
2023-09-07T18:00:00-05:00,2204.61,2246.35,2032.09,2248.68
2023-09-07T19:00:00-05:00,2718.94,2763.82,2474.63,2775.0
2023-09-07T20:00:00-05:00,392.3,405.07,334.73,419.92
2023-09-07T21:00:00-05:00,41.0,40.16,39.53,52.37
2023-09-07T22:00:00-05:00,25.31,23.67,26.5,37.65
2023-09-07T23:00:00-05:00,20.73,19.33,21.59,30.12
2023-09-08T00:00:00-05:00,18.55,17.54,19.28,26.15
2023-09-08T01:00:00-05:00,16.77,15.73,17.52,23.89
2023-09-08T02:00:00-05:00,15.71,14.76,16.4,22.3
2023-09-08T03:00:00-05:00,14.87,13.91,15.57,20.81
2023-09-08T04:00:00-05:00,16.0,15.1,16.6,22.5
2023-09-08T05:00:00-05:00,16.61,15.78,17.18,23.52
2023-09-08T06:00:00-05:00,18.18,17.36,18.75,23.99
2023-09-08T07:00:00-05:00,18.27,17.56,18.76,22.72
2023-09-08T08:00:00-05:00,17.83,17.62,17.97,18.54
2023-09-08T09:00:00-05:00,18.89,18.64,19.15,18.94
2023-09-08T10:00:00-05:00,23.66,22.31,24.82,21.9
2023-09-08T11:00:00-05:00,29.78,33.58,31.61,28.71
2023-09-08T12:00:00-05:00,48.93,57.17,54.03,46.84
2023-09-08T13:00:00-05:00,250.0,257.1,263.5,250.59
2023-09-08T14:00:00-05:00,462.68,475.87,474.5,467.12
2023-09-08T15:00:00-05:00,1001.78,1013.6,1005.2,1004.63
2023-09-08T16:00:00-05:00,1479.96,1498.88,1462.99,1489.15
2023-09-08T17:00:00-05:00,1556.22,1578.91,1498.54,1570.46
2023-09-08T18:00:00-05:00,1961.32,2009.45,1737.76,2012.09
2023-09-08T19:00:00-05:00,2396.14,2444.01,2045.53,2455.22
2023-09-08T20:00:00-05:00,349.36,368.48,258.96,384.23
2023-09-08T21:00:00-05:00,37.13,37.02,34.73,47.35
2023-09-08T22:00:00-05:00,27.8,27.04,28.23,35.58
